UMAP1,UMAP2,UMAP3,cluster
-2.136374,-4.3031983,11.922939,2
-3.1245334,0.2602444,11.851692,2
11.180749,0.5781856,7.80846,0
11.246261,0.77294815,8.670638,0
-2.5115461,-4.130554,11.49039,2
14.848036,1.2635857,5.442926,0
-3.0389636,-2.5882869,12.987134,2
-2.8354685,-3.315648,11.1834345,2
15.311478,0.6979917,5.2722697,0
14.368579,1.6497006,5.1636214,0
2.6984947,-0.62710947,-3.8819613,3
4.7425184,0.2790357,-1.9306322,3
5.1085663,-0.34488353,-2.6219826,3
-3.1601934,-2.4467666,13.052056,2
2.316739,2.565167,6.5300455,1
-2.1091297,-3.5372956,11.647051,2
0.90239674,0.09469529,-0.41872633,3
-3.656283,-3.5826433,9.694603,2
15.493861,0.6476599,5.34558,0
-4.3010798,-0.2697751,4.7098556,1
5.1208663,-1.2674829,-3.3809142,3
-2.619383,-3.9696443,11.392946,2
0.0043669064,-0.7734278,-0.3031274,3
3.1425006,1.1238981,-0.6503566,3
5.0069504,-0.037132178,-2.2976058,3
-2.1517494,-4.297724,12.089596,2
-3.2933187,-2.143193,13.028099,2
1.5707879,-0.18224189,-2.0731966,3
-4.0163555,-1.1281782,9.4598055,2
-4.172469,1.2575709,1.7066618,1
-0.5917683,-2.1971834,-0.5638701,3
-3.0463212,2.3122306,2.5305846,1
0.516114,2.5837588,8.060479,1
11.874727,-1.6061509,2.411535,0
-3.1399665,1.3288358,11.306849,2
0.43246588,-0.3319866,-0.5625318,3
-2.9505935,2.0462162,3.769229,1
15.029958,0.80384356,5.2934704,0
-2.2431238,2.3436563,3.585991,1
14.821968,1.3547759,6.104992,0
-3.4306984,-3.4007347,9.70037,2
2.4726894,-1.2025394,-4.2912917,3
-3.3156004,-0.10228177,12.165704,2
-4.154311,0.8684696,2.5565221,1
10.887707,0.9091865,7.4000525,0
15.435161,1.0964524,5.90061,0
12.040302,-0.91056263,8.805146,0
3.9999652,1.6612209,13.609989,4
12.149337,-0.94611025,8.813399,0
2.817263,-1.0704364,-3.870169,3
-3.8260581,0.74642617,4.570212,1
1.9886527,0.022622453,-4.4119062,3
3.8582678,0.23868518,14.780318,4
-3.4549537,0.4549282,8.9614,2
4.2661695,1.1874005,14.145372,4
-0.07039234,-0.8081139,-0.26487085,3
3.2597525,1.8104788,12.8874035,4
-4.1464148,-0.017880276,4.907451,1
-3.2524977,-0.46447003,12.302559,2
2.998448,1.1724621,-0.36608854,3
1.9945518,-0.6639194,-4.878004,3
11.805169,-1.5665805,2.4262888,0
1.9874883,-0.6577034,-4.8823028,3
-3.6585424,-2.9495525,9.621047,2
11.142516,0.63890874,7.7219143,0
2.8528807,1.1178213,-1.3324993,3
-2.551256,2.0184135,10.842741,2
-3.0149662,2.1609735,2.5651755,1
-2.9633725,1.716429,11.171026,2
2.4067748,0.7945918,-2.9302711,3
-3.3482041,1.0144348,11.642882,2
-4.1671696,-0.65572965,5.6945443,1
-3.1707358,-1.3822192,12.602001,2
13.46443,2.0260267,5.2377825,0
-4.185956,0.7882332,2.676945,1
-3.6948407,-1.6474848,11.520867,2
6.059816,1.8264524,14.539239,4
2.207364,0.6422959,-1.2377439,3
-4.0028324,1.1412632,2.607132,1
11.225573,0.81444764,8.669112,0
-3.5491211,-3.3134336,9.676771,2
5.205225,1.6719029,13.933974,4
0.9642436,-1.514255,-2.5975225,3
5.1684422,-1.0643519,-3.2270036,3
5.1329494,2.1152472,13.352047,4
-3.6900148,-1.8342476,9.622569,2
-2.6138294,2.367929,3.4714663,1
-3.1952734,-1.4315821,12.62985,2
-3.984163,-1.7436272,9.570529,2
-2.0066433,2.4515245,10.435566,2
-3.4737265,-1.2017171,12.734458,2
-4.2473764,0.31959847,4.2380133,1
-4.304575,0.25596985,4.194089,1
-4.4020047,-0.13994302,4.378992,1
0.4499376,-1.0479645,-1.5268986,3
2.4912,-1.4419931,-4.626166,3
-2.2897966,-2.1105769,11.925586,2
-3.7630322,-3.1907353,9.5922575,2
3.9036987,0.123005055,14.912409,4
2.4442163,0.7095281,-3.1040523,3
-3.5258646,-0.4638132,11.274229,2
-2.1670778,-4.3548074,11.85671,2
-2.596729,-1.1955657,12.058386,2
-4.0840816,-0.6063358,5.7732334,1
-2.8005705,-3.2097478,12.816724,2
2.7677186,0.007530043,-3.4582894,3
-3.5688212,1.8130091,1.7908342,1
14.949607,1.3511969,6.1092286,0
-3.7648144,-3.2265508,9.602186,2
4.050552,0.73466456,14.393663,4
-2.7816708,1.4260267,11.048289,2
5.0349674,-1.5169843,-3.6456792,3
-2.3542676,-3.7436135,12.291417,2
-3.9067538,1.6457963,1.9617513,1
3.7538998,1.8290153,13.230606,4
-4.1775246,-0.68405324,5.719912,1
-4.3124175,-0.26335543,4.69879,1
-3.4381664,-1.8490261,12.814176,2
-2.3491588,-4.0442896,12.343523,2
3.9075696,0.008004655,15.03616,4
-2.7746842,-3.7514474,11.531375,2
-2.164335,-4.4505568,11.765868,2
-0.71196306,-2.5654078,-0.9371723,3
-3.5101638,-3.301119,9.670318,2
5.1477695,0.65310216,14.685671,4
-3.331399,0.9707788,11.680456,2
15.517482,0.51285464,5.1575594,0
2.4578505,-1.431266,-4.674784,3
-2.9565313,-2.6793892,12.640091,2
-2.9933677,-3.539323,11.697097,2
3.2379375,1.1581322,13.672242,4
-3.551739,-3.7491045,9.781429,2
-2.3936036,2.4471824,2.998504,1
5.12645,-1.6107856,-3.705303,3
3.519367,-0.5864456,-2.8057585,3
-4.0676126,0.08916515,5.0074496,1
-4.592628,0.31195414,3.4113128,1
-2.1243124,-4.4989266,11.799329,2
2.6865468,0.14163096,-3.399903,3
-0.52477807,-2.3386426,-0.94150233,3
-3.0315523,-2.6857464,12.988519,2
-3.5336678,0.19686681,12.183938,2
9.52806,-1.9688755,9.291113,0
2.727237,0.5130824,-3.1195965,3
3.8457015,0.821835,-1.1591517,3
-3.953259,-1.7450117,9.635622,2
-3.8740091,1.5965246,1.7277229,1
-3.3944588,-2.3885498,11.5594845,2
-3.8255332,-2.3283763,9.522923,2
-2.999261,2.2357423,2.5736537,1
-3.535245,1.4566487,3.88244,1
3.8644187,1.3492626,13.892188,4
3.3370984,2.0452275,12.51841,4
3.1943924,1.2673421,13.530294,4
5.90895,1.0507928,11.015418,4
2.703334,-1.1947396,-4.026807,3
3.984533,0.09855122,14.957961,4
3.2787201,1.1216435,13.73367,4
5.928379,1.8519728,14.336217,4
-2.529571,-3.761943,12.451811,2
-4.125017,-0.003131849,4.9433155,1
-0.6641975,-2.4394727,-0.76068014,3
3.2756584,1.8764848,12.792918,4
-3.5590117,-0.9322327,12.718621,2
1.6267295,-0.04413548,-1.9334017,3
-3.851211,1.5960839,2.9137673,1
-3.8447616,-2.4810216,9.52231,2
-3.6728141,1.5642905,3.4828804,1
-2.665921,2.370382,3.3185978,1
-3.415041,-2.992336,12.014157,2
-3.1797767,-2.6797123,11.02682,2
4.708048,0.28804192,-1.9101835,3
-2.483978,2.271824,10.794987,2
-3.4433353,0.7387711,5.8651977,1
15.113331,0.5784402,6.15635,0
6.089233,1.8238038,14.5743065,4
4.8331347,0.17271122,-2.0525167,3
5.1507454,-1.7430488,-3.8331406,3
-3.0567486,-3.2555854,11.385901,2
2.4617803,0.34985766,-3.6074095,3
-2.095639,-4.5344615,11.823153,2
-4.024688,1.1721184,2.2533197,1
1.111957,-0.8280909,-2.1663096,3
2.653842,-0.9569423,-4.0271583,3
-3.7301266,-1.5753636,11.472187,2
3.1864247,1.4819988,13.274779,4
-3.5101805,-1.4220748,12.888957,2
11.503966,-1.660947,3.469698,0
11.418455,-1.3394029,2.3066769,0
8.823711,-2.9741683,9.518418,0
4.571324,0.89842814,14.496264,4
-3.7331076,-1.5886259,11.509083,2
-0.5700224,-2.4030197,-0.9399177,3
-3.390543,-2.2046905,11.61886,2
2.7971573,-0.34872755,-3.577436,3
2.6697316,-1.1325148,-4.0094156,3
-3.1538367,-2.3701131,12.674278,2
4.7528987,1.9308308,11.613574,4
2.7265859,0.084602065,-3.4609125,3
1.1885841,-0.78423125,-2.1651025,3
-3.35285,0.9688653,11.68161,2
-3.073387,-3.2950835,11.439153,2
-2.5241127,-4.085272,11.477143,2
-3.7088144,-0.9257102,11.273651,2
5.044582,-0.11828343,-2.3883328,3
-2.2633934,-3.8837137,12.10578,2
-2.386283,-3.9549158,12.337107,2
-3.5941637,-0.56150335,11.256922,2
-3.9302657,1.5617601,1.8367478,1
2.6730192,-1.20257,-4.0450087,3
-3.548312,-3.7018054,9.771397,2
-1.5414246,2.007959,8.205638,1
-2.6781235,-3.2451625,12.684986,2
4.2074895,1.3711877,13.89996,4
-4.071258,-0.6078666,5.784587,1
2.7293296,0.056964107,-3.5059118,3
5.1334577,-1.722666,-3.8123987,3
-1.6169873,1.9496148,8.15256,1
-1.5694683,2.6957028,10.056699,2
-3.2828722,1.0803299,11.211928,2
-3.2909424,-2.139824,10.101951,2
-3.7292712,1.3600798,1.7562498,1
1.647168,0.19268037,-1.4851947,3
-2.1896653,-3.868651,11.931054,2
14.870488,1.2958032,5.4369884,0
2.926883,1.0967854,-1.1124861,3
8.82546,-2.9789026,9.523773,0
-3.1642103,0.17716293,11.925398,2
-2.2476661,-4.159679,12.245957,2
-2.1435626,-4.4648685,11.795657,2
-3.6138918,-3.119467,9.627619,2
4.8808,0.14855199,-2.0899286,3
-4.118497,-0.62868106,5.7402296,1
2.4891663,-1.2547408,-4.326481,3
14.810509,1.3100722,5.3914976,0
15.342828,1.161496,5.953531,0
11.0759535,1.0057862,8.505014,0
1.313021,-1.3514098,-2.8542907,3
2.7408116,0.564716,-3.0573087,3
1.4586387,-0.5534916,-2.3826046,3
4.8531766,0.49501568,14.753924,4
-4.2138896,0.8171205,3.7796924,1
3.8418162,1.2660433,13.943828,4
-3.6541295,-0.17506677,12.468639,2
12.019596,-0.88854027,8.803246,0
-3.8646553,0.3966356,4.937359,1
-3.2293098,-1.810236,12.837585,2
1.6072798,0.1534982,-1.5406082,3
2.7882557,0.019273192,-3.4135797,3
-4.3690042,0.5584511,3.6776145,1
-3.72442,-1.1826005,11.355513,2
1.9586138,-0.101568736,-4.5325994,3
5.9314976,1.8402892,14.345395,4
-3.1888745,-2.7284627,10.993325,2
5.160436,0.7809832,14.568185,4
5.1036654,-1.5162877,-3.6113353,3
14.423234,1.6223574,5.19986,0
-3.4575806,-0.9670184,11.386344,2
3.9615252,0.09462725,14.962585,4
-4.514188,0.42775556,3.5603485,1
3.8909323,0.80081487,-1.20099,3
-3.0946174,-1.2886156,12.508376,2
5.016688,2.789197,12.329641,4
5.9457726,1.8418541,14.359566,4
1.2796192,-0.8504916,-2.3604686,3
-2.5255373,-3.0544868,12.4879055,2
-3.2130396,-1.689931,12.73498,2
-3.984595,-1.287319,9.512523,2
-2.6488945,-1.4669702,12.208027,2
11.55467,0.23511909,7.659264,0
4.674071,0.37941867,-1.8228658,3
3.7050424,2.2978396,12.22426,4
-2.7849798,-2.7690396,12.701338,2
2.431798,0.24472807,-3.7308397,3
11.790799,-1.5692843,2.399262,0
8.9458,-2.7546775,9.355193,0
5.013131,-0.12956701,-2.3901017,3
3.9434419,0.80046266,14.344741,4
2.765516,-0.19638379,-3.6740844,3
-3.0271611,1.7391564,11.238014,2
-3.81244,-2.3751717,9.517532,2
2.1593633,2.511049,6.776053,1
-3.3849754,1.9146103,2.6071806,1
-3.6549757,-0.109619714,9.149071,2
-4.0242662,-1.1135864,9.45755,2
-3.376903,-2.9752936,10.024441,2
2.1385605,-0.94033766,-4.877637,3
-2.9589598,-3.5835376,11.697859,2
-3.4401114,0.6549973,5.8282638,1
-3.214053,0.25891402,11.913437,2
-2.6991007,-3.9206655,11.436638,2
-2.7558796,1.9091249,10.98918,2
4.0165143,2.6269665,11.848993,4
5.1114736,-1.3634301,-3.4727983,3
-4.2687125,1.159111,1.7619919,1
-4.2130566,0.85790867,2.484849,1
5.1205144,-1.648415,-3.7398043,3
-3.6067047,-0.1202848,12.378614,2
11.243387,0.7774901,8.67236,0
-4.205052,0.88431585,2.4115667,1
2.824381,1.1769683,-0.011690903,3
5.8828926,0.9356471,11.568432,4
-4.3808007,-1.2099607,6.2584963,1
-3.4191449,0.08656942,12.12842,2
-0.52298796,-1.7404447,-0.24117495,3
12.839337,2.002276,5.235035,0
10.997434,-1.0763917,2.445587,0
-3.3817248,-0.27581298,9.118806,2
-2.4248838,-3.260938,12.38825,2
2.8317578,0.89902925,-2.4794977,3
-3.3801353,-2.501797,11.549679,2
2.5523372,0.99638474,-2.3121972,3
0.88009936,-1.5913885,-2.5729399,3
-4.119994,1.3540531,1.7151561,1
-3.600669,-0.7378009,12.687619,2
-3.050242,-2.598122,12.969067,2
4.6282573,0.81634337,14.562413,4
-2.1144717,-4.4862556,11.842507,2
-3.0845284,-3.4221094,11.697372,2
-3.6375926,-3.0975626,9.620792,2
13.63003,1.7677445,5.8812385,0
5.8210716,0.9822955,11.61886,4
15.261347,0.72237056,5.2854,0
-3.1324353,-1.7477437,12.737003,2
5.304981,1.2773851,14.217028,4
3.286285,1.0744956,13.781876,4
-3.5120597,1.5036033,1.8085954,1
-2.6114128,-3.0984428,12.579156,2
15.021136,0.94508547,5.412943,0
-2.5332263,-1.3140731,11.9780035,2
-2.8278236,0.15787843,11.713292,2
-3.3619795,-0.21408367,11.365473,2
10.322068,-0.5549991,8.196473,0
11.937281,-0.79342383,8.674619,0
5.591982,1.2797982,11.542613,4
-0.6232795,-2.3757288,-0.73481846,3
-2.9079053,-2.4733088,12.694298,2
-2.946548,1.1262813,11.294008,2
10.96576,1.0783377,8.28803,0
5.018605,2.0926468,13.485548,4
15.023036,1.3412387,6.1111007,0
10.974737,1.0832599,8.318242,0
-1.7568988,2.5627737,3.6687174,1
-4.194032,-0.0105735045,4.8863783,1
-4.0157166,0.518092,4.5265365,1
4.6479,6.4308076,4.794641,1
-3.368901,0.19110382,12.063142,2
-3.8131964,-2.2149215,9.535225,2
-3.6267798,-1.8089966,11.594374,2
-3.1739726,0.115362994,11.963256,2
4.0231514,1.5084865,13.712582,4
2.253161,-1.1682483,-4.848344,3
-2.458972,-3.5317438,12.432257,2
10.314407,-0.5691253,8.211763,0
15.414502,0.98299015,5.7624106,0
4.5391755,0.96420306,14.462371,4
-2.6437752,-3.4374702,12.643285,2
-4.2870026,-0.2402494,4.7038665,1
-3.1560242,1.5774639,11.347596,2
15.475114,1.0633445,5.873918,0
4.68544,2.8287985,11.985355,4
-3.410266,-1.5734669,12.8595,2
-2.469042,-3.8669112,12.456365,2
-1.61873,2.7199986,10.096269,2
-4.3662057,0.30615208,3.9296353,1
-2.660871,-3.6061738,11.374224,2
-1.0672774,-0.9922917,10.755827,2
-3.5423515,0.06736729,12.243239,2
-4.322304,-0.19033442,4.626137,1
-2.797386,-3.0829933,12.820729,2
-3.0188901,1.5023346,11.093764,2
-3.3680868,-1.5625596,10.1404085,2
4.012647,0.3577438,14.740196,4
1.4740468,-0.3668439,-2.232445,3
-4.3123393,-0.26128718,4.6953697,1
-4.5917406,0.3268097,3.435759,1
5.130874,-1.672218,-3.7618341,3
-3.9535482,-1.7516973,9.636681,2
-4.252285,0.37278467,4.149045,1
-4.1439314,0.8632248,3.8591008,1
2.0224934,0.064810276,-4.296337,3
-2.4648092,2.245196,10.789004,2
12.151503,-0.94796,8.81406,0
5.0460224,-0.10022146,-2.371378,3
-3.5567303,-0.37217727,12.359059,2
-3.4249692,1.7349262,3.5835164,1
1.0204172,-1.1941831,-2.34437,3
-4.0801754,0.4406772,4.471051,1
-3.0030177,-2.991378,11.298917,2
0.35247746,-0.7646189,-1.1174145,3
0.29248068,-1.8542596,-1.8839202,3
-3.1307254,0.6539469,6.335004,1
-4.0836086,-1.5519259,9.647216,2
-2.2777126,-3.9269552,12.174853,2
2.4445047,-1.2756155,-4.413674,3
13.380083,1.9332436,5.745579,0
-3.1686015,-1.3767614,12.598099,2
2.0334384,-0.31391022,-2.8336222,3
2.4492617,0.52381825,-3.434495,3
-3.3159435,-0.4386053,12.336194,2
5.6342697,2.222006,13.602218,4
-2.6708283,2.3621662,3.3007295,1
5.2740116,0.8729284,14.565253,4
-3.974058,-1.8503308,9.524356,2
15.4208765,1.0774462,5.8741817,0
-2.0957885,-4.533124,11.824153,2
14.857192,1.2353065,5.436753,0
3.1887481,1.2733287,13.518854,4
11.4510145,-0.36490133,8.304199,0
-4.0709558,-1.4551351,9.6004715,2
4.3730145,1.149202,14.171348,4
11.034004,0.7046147,7.573191,0
3.8645246,1.3155262,13.927241,4
-3.3426747,0.9374331,11.688653,2
-3.3623848,-2.9146228,10.114859,2
1.4169494,0.06981443,-1.3762053,3
10.896875,0.9289122,7.4054074,0
15.437185,1.0719833,5.894179,0
4.038499,2.5944128,11.8269,4
-3.8105316,-0.93128854,9.503837,2
-4.042948,-0.34609187,5.5144324,1
5.043168,-0.3297568,-2.5822968,3
-3.1408503,0.3262999,11.805916,2
-3.7679124,-3.4163005,9.623233,2
2.3145502,2.5529602,6.4865913,1
11.510026,-0.36826006,8.353612,0
-2.1899447,-4.2302504,12.177487,2
3.9365387,0.055694435,15.000887,4
-3.81986,-2.5488381,9.524747,2
-3.615088,-0.4717408,12.575389,2
2.8413801,1.1496472,-1.4502977,3
-3.477747,1.8400007,3.0620997,1
2.4471428,0.045552183,-3.8767467,3
15.532184,0.5144345,5.157172,0
12.156901,-0.95101756,8.8184395,0
0.80824083,0.02534184,-0.4421519,3
-3.0003924,-2.801211,13.012069,2
-2.6404066,2.2435524,3.9392939,1
-3.6182334,-3.6462018,9.725676,2
-2.9186404,-2.4274328,12.771685,2
11.466517,-1.6124462,3.4296186,0
-3.4301715,-1.1791945,11.447374,2
2.801798,0.89607143,-2.4745593,3
-2.337732,-1.4023404,11.9355545,2
-2.2507408,-3.91088,12.11303,2
-3.4629753,-1.589143,12.909711,2
-3.3774579,-1.4787927,12.782004,2
-2.1565783,-4.458681,11.771809,2
4.265892,0.99017555,14.282888,4
11.407576,-1.3329813,2.3142734,0
-3.0690897,-2.5535526,12.974406,2
-2.6320963,-3.5787618,12.61774,2
-4.4741488,0.17376576,3.7805982,1
10.9486065,1.096315,8.250586,0
-4.077161,-1.539103,9.64601,2
-2.5776355,-2.928972,12.50695,2
-2.2508333,-1.0647169,11.710171,2
2.924088,-0.7464926,-3.7153366,3
8.789086,-2.9883692,9.521337,0
-2.8415139,2.2524648,2.7098517,1
5.9117856,0.95739716,11.384168,4
-0.25083536,-2.1800177,-1.3214885,3
-2.4520404,-3.827837,12.394163,2
-3.7116513,-3.2790391,9.644731,2
-1.0080987,2.889635,9.49691,2
2.380494,-0.24223357,-4.0852947,3
0.61741316,-0.17397259,-0.64640963,3
2.8179445,0.87967515,-2.543091,3
-3.1894414,-2.7000792,10.995675,2
-3.1026912,-2.304399,12.857544,2
11.339734,-1.5869076,3.5446782,0
-3.018669,-1.7230582,12.634421,2
2.2217119,-1.0332023,-4.80397,3
-3.616053,-0.7408458,12.70419,2
-3.6899168,1.7011,3.1966436,1
3.8965194,1.3570509,13.886481,4
3.941416,0.070205614,14.986368,4
-0.7726008,2.9346187,9.2192955,2
1.3864453,-0.4477149,-2.2152731,3
2.7634115,12.115682,5.755773,1
0.412756,-0.81299275,-1.2581576,3
-3.4159424,-3.0037167,12.010419,2
-3.1269035,1.289956,11.289877,2
-3.4233186,-3.4844017,9.708227,2
-3.1689901,-2.8118384,10.9397545,2
-3.57429,-0.39545923,12.380821,2
-3.4890485,1.5259312,1.8057771,1
5.597877,1.2590189,11.56145,4
1.9580917,-0.3026048,-4.67804,3
2.359381,-1.3466934,-4.79226,3
-4.6270995,0.036737237,3.6931002,1
-0.57433504,-2.2172558,-0.5939196,3
-3.0317957,2.1853113,2.5437999,1
-3.1217144,-2.3507135,12.648661,2
-2.7439432,-1.2628179,12.220127,2
5.0938125,-1.448318,-3.5467174,3
-3.9511833,1.6037278,2.6710346,1
-3.0087135,2.3227038,2.58154,1
-3.5350597,0.08771637,12.231235,2
1.035017,-0.7033177,-1.9784583,3
-3.3171847,-1.7184584,12.849488,2
10.836558,1.3501728,6.7118673,0
-2.4632246,0.9390835,7.491498,1
-2.3753164,2.305199,10.713204,2
1.4011496,0.063409634,-1.3703532,3
-2.514126,2.1350164,4.435161,1
5.8178873,1.105722,11.111828,4
5.0937567,-0.2823812,-2.5690405,3
-2.2809968,-4.1345863,12.32039,2
-3.1272528,-1.9430372,12.775966,2
-3.628692,0.043580405,9.087485,2
2.5629144,0.5539603,-3.3022442,3
-3.2107637,0.31444997,11.885385,2
-4.3794127,0.15817127,4.108502,1
-3.4498792,-1.067673,11.385789,2
-2.7512836,-3.6581142,12.263013,2
15.003908,0.74008423,6.1149454,0
13.560291,0.17648156,6.9678307,0
1.7818689,-1.1698132,-3.2887309,3
2.5585306,-1.4684855,-4.550564,3
2.7760613,-0.22217348,-3.7057285,3
-3.703791,-3.3801832,9.64184,2
12.042618,-0.9112406,8.805846,0
11.42968,-1.6828845,3.5902689,0
-2.8123362,-3.3598647,12.607003,2
-1.1568515,-0.8347975,0.56320447,3
-3.4279935,0.5227288,8.94773,2
-3.11349,-1.9383941,12.777602,2
15.383453,1.1448754,5.966144,0
-2.500166,-3.4446087,12.5014925,2
-2.7272184,-0.7007619,11.988813,2
-2.2390697,-1.8725299,11.849542,2
-0.8156292,2.942729,9.26074,2
5.2063885,-0.97781754,-3.1588912,3
5.2697105,1.1013701,14.371283,4
-3.0001445,-3.3311236,11.384485,2
-4.0333204,1.2180668,2.981732,1
-3.7052855,-1.5304424,11.365588,2
11.486104,-0.38435006,8.333677,0
2.4580746,-1.3921762,-4.5529056,3
4.0948014,0.7105239,14.406648,4
5.7810054,1.8960804,14.121568,4
5.098308,-1.6925186,-3.7811768,3
-2.3716614,2.3452232,10.705207,2
-3.0106347,-3.3093777,11.366285,2
4.206702,2.8092976,11.388208,4
-3.7383745,-1.1852658,11.351909,2
-2.8080585,-3.7815049,11.538853,2
-3.0208213,0.20877033,11.790328,2
-3.3241348,0.79724306,5.302899,1
3.4454033,2.2190135,12.227724,4
-3.3341625,0.9070332,11.701862,2
3.2200382,1.0974497,-0.7080909,3
2.8148618,1.1676269,-1.5336986,3
-2.830508,0.11328872,11.750415,2
-3.852676,-2.4209833,9.522441,2
-2.6807075,2.1174595,10.954218,2
-4.5012383,0.4739745,3.1903732,1
1.1688677,2.5996106,7.9243646,1
-2.6432583,-1.3934329,12.1659565,2
-2.986119,-3.3146625,11.344823,2
-4.1789007,0.015948009,4.8539925,1
5.176073,2.623499,12.497333,4
-2.8697565,1.1430724,10.623692,2
3.856476,1.5876874,13.647789,4
5.2633915,1.5019684,14.059407,4
3.9380407,0.05160169,14.997079,4
-3.164564,-2.2708156,12.942125,2
1.7301393,0.44719672,-0.7312163,3
11.895952,-1.6202232,2.3983073,0
-4.0052123,1.0859903,2.6007388,1
-2.4914427,-3.6148233,12.4452305,2
-0.41884047,-2.327384,-1.169223,3
2.7300384,0.03919522,-3.5725334,3
2.7770936,0.5530955,-2.98312,3
-4.1784034,0.4686707,4.187153,1
-3.3512976,1.0505136,11.542874,2
-2.9672723,1.9594822,3.0559993,1
-2.4348853,-2.3667138,12.165551,2
-3.7436721,1.3301415,1.8016044,1
-3.8345423,-2.3222682,9.525964,2
-2.1744783,-4.050062,12.036866,2
-3.608448,1.7240754,3.2431955,1
-3.6012914,1.3961047,1.799272,1
-4.0629044,1.1336135,3.0655692,1
-3.6183252,-0.54613894,11.249757,2
-3.5928006,-0.3262517,12.390793,2
5.1091666,-1.535184,-3.6313,3
-2.7114508,-3.4764621,12.70644,2
-3.542355,-3.7635667,9.796036,2
5.1034555,-1.4133581,-3.5146155,3
3.8684123,1.5999818,13.639503,4
2.8178346,0.8731663,-2.549666,3
15.199958,1.256672,6.021132,0
-4.324665,-0.26390982,4.6922026,1
13.584963,0.17682716,6.980396,0
2.4531415,0.975503,-2.2537022,3
15.087518,0.6113665,6.141329,0
-3.0459905,1.6775,11.235099,2
-1.9454129,2.656848,10.353832,2
-4.462325,0.50719166,3.6597807,1
4.7095966,-0.9408176,-3.095065,3
15.516129,0.5201346,5.163888,0
-0.59839064,2.9174793,8.983699,2
5.0664606,-0.1366704,-2.417211,3
15.511572,0.52377635,5.1651034,0
-4.158217,0.12968513,4.6287274,1
5.0185113,2.7980537,12.337415,4
-2.153306,-3.9919143,11.968926,2
-3.0195267,-3.2926564,11.347659,2
4.283864,0.94120723,14.309427,4
-1.7217536,2.5952215,10.209817,2
-3.7862206,-0.89001817,9.480437,2
2.7795074,0.51849717,-3.0592644,3
0.27390993,-1.2260844,-1.4151044,3
-3.4946342,-1.096563,12.697295,2
-4.3374805,-1.16678,6.298609,1
3.8382964,1.3538212,13.86566,4
3.8688965,0.16223526,14.856491,4
10.936099,1.1012161,8.213642,0
-4.06313,-0.59782493,5.7906423,1
5.3150635,1.3200917,14.219649,4
-2.7201674,-3.8906713,11.45397,2
5.9807754,1.8267766,14.428304,4
4.0266123,0.21318696,14.895303,4
15.254551,1.2257094,5.9986954,0
14.924622,1.3595649,6.1249743,0
-3.0288763,1.7085248,11.226263,2
1.4396904,-0.39282435,-2.2174065,3
-1.6110786,1.9521062,8.153936,1
-0.42952663,-2.3254843,-1.1368926,3
2.8168273,0.040752385,-3.3479476,3
12.131381,-0.92366886,8.794211,0
3.8519883,1.6136557,13.626842,4
10.324674,0.20556846,7.89288,0
-4.0830245,0.26751098,4.624196,1
-3.4519694,-2.9600728,12.015191,2
-3.2933874,-0.29788354,12.238701,2
-3.1697505,-1.3379437,12.591854,2
-0.71022266,2.9464078,9.1399,2
-0.7569306,2.9510183,9.196231,2
-3.6070542,-1.990218,11.636106,2
-2.6643727,-2.907992,12.5913725,2
-3.380142,-1.6099737,12.825522,2
4.2519145,2.8008862,11.44327,4
1.7883381,2.4522147,6.9954095,1
9.514775,-1.979661,9.281838,0
-4.0424414,-0.31632248,5.492064,1
12.836397,2.0024486,5.2572074,0
-3.1726398,-2.3255684,12.989979,2
10.932966,1.095565,8.172845,0
5.8380556,1.8637391,14.22647,4
2.385649,-0.21183056,-4.0763507,3
15.407321,1.0397775,5.8236127,0
11.964007,-0.8023326,8.67856,0
-0.5091527,2.8828552,8.854601,2
2.8029132,0.8352715,-2.6269379,3
2.7861803,0.015662706,-3.4361606,3
-3.4387724,1.7686923,2.6520836,1
5.2411385,1.1023377,14.25451,4
2.8062294,-0.27157244,-3.677464,3
-4.2343864,0.38547966,4.1933584,1
15.065134,0.97215545,5.486546,0
-4.500893,0.48456487,3.186348,1
-3.1296356,1.2900906,11.30267,2
-3.7049499,1.5366981,2.9817014,1
-3.3636994,1.1603805,11.61709,2
-3.9719117,-1.6812047,9.626185,2
-4.380805,-1.2749945,6.3789716,1
12.672161,1.9770443,5.726018,0
-3.60487,-0.7921513,9.524616,2
4.018711,1.7819989,13.524538,4
-1.718851,1.8981568,8.166614,1
-3.3979778,-1.8233216,12.622446,2
-1.8074554,2.3350217,10.34097,2
-3.0441432,-2.5427427,11.388201,2
-2.5754101,-2.9690664,11.741521,2
-2.7949166,-3.0159764,12.808384,2
-3.1415694,-4.0921016,9.703631,2
-3.1858492,1.2857538,11.339108,2
-3.624242,-0.3919597,11.911605,2
-3.520402,-2.8270817,11.72219,2
-2.9094863,-2.399975,12.67218,2
15.097134,0.8038234,5.3105984,0
-3.4004052,-3.555409,9.750959,2
-3.482295,-1.1161427,11.43356,2
-2.2539403,-3.714512,11.988901,2
-2.5801396,-3.731388,12.320083,2
5.5781984,2.2987227,13.469775,4
-3.6798248,-2.9875214,9.650788,2
12.040777,-0.910898,8.805543,0
2.7777529,0.43857357,-3.1277676,3
4.8765383,0.512706,14.745277,4
5.2955194,1.5690664,11.396043,4
